response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate,add_covariate_value,extra_covariate,extra_value,environment,duration,duration_units,experiment_type,stressful,shared_control,trait_directional
5,1,rowe2021,Table 1,1,1,23,31,6,24,hatchling straight carapace length,mm,30,30.2,0.8,1.4,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,7,positive
5,1,rowe2021,Table 1,1,1,23,34,6,24,hatchling straight carapace length,mm,27.6,29.5,1.4,0.6,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,8,positive
6,1,rowe2021,Table 1,1,1,23,31,6,24,hatchling straight carapace width,mm,26.5,26.3,0.8,1.4,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,9,positive
6,1,rowe2021,Table 1,1,1,23,34,6,24,hatchling straight carapace width,mm,23.7,25.1,1.9,0.9,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,10,positive
7,1,rowe2021,Table 1,1,1,23,31,6,24,hatchling wet weight,g,8.6,8.8,0.6,0.9,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,11,positive
7,1,rowe2021,Table 1,1,1,23,34,6,24,hatchling wet weight,g,7.9,8.7,1.3,0.8,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,12,positive
8,1,rowe2021,Table 1,1,1,23,31,6,24,yolk height,mm,2.7,3,1.8,1.6,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,13,positive
8,1,rowe2021,Table 1,1,1,23,34,6,24,yolk height,mm,4.3,3.2,4.2,1.6,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,14,positive
9,1,rowe2021,Table 1,1,1,23,31,6,24,yolk diameter,mm,6.6,7.2,1.4,1.2,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,15,positive
9,1,rowe2021,Table 1,1,1,23,34,6,24,yolk diameter,mm,7.8,6.7,2.9,2,8,8,0,0,Malaclemys,terrapin,1,0,2,,,,,aquatic,50,days,acute,n,16,positive
1,1,xing2015,Figure 3a,0,1,25,25,2,24,development time,days,2.61811723,2.65364121,0.07460036,0.05683837,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2015,Figure 3a,0,1,25,25,4,24,development time,days,2.61811723,2.72468917,0.07460036,0.07104796,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2015,Figure 3a,0,1,25,25,6,24,development time,days,2.61811723,3.17584369,0.07460036,0.13676732,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2015,Figure 3a,0,1,25,25,8,24,development time,days,2.61811723,3.24333925,0.07460036,0.18294849,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2015,Figure 3a,0,1,25,25,10,24,development time,days,2.61811723,3.47779751,0.07460036,0.1740675,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
2,1,xing2015,Figure 3b,1,1,25,25,2,24,hatching rate,percent,85.0533808,88.3274021,6.90391459,4.19928826,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2015,Figure 3b,1,1,25,25,4,24,hatching rate,percent,85.0533808,74.9466192,6.90391459,5.69395018,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2015,Figure 3b,1,1,25,25,6,24,hatching rate,percent,85.0533808,71.6725979,6.90391459,3.20284698,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2015,Figure 3b,1,1,25,25,8,24,hatching rate,percent,85.0533808,56.5836299,6.90391459,1.92170819,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2015,Figure 3b,1,1,25,25,10,24,hatching rate,percent,85.0533808,33.2384342,6.90391459,3.84341637,40,40,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
1,1,xing2015,Figure 4a,0,1,25,25,2,24,development time,days,7.42395437,7.52281369,0.2661597,0.15209125,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2015,Figure 4a,0,1,25,25,4,24,development time,days,7.42395437,7.21863118,0.2661597,0.29657795,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2015,Figure 4a,0,1,25,25,6,24,development time,days,7.42395437,7.51520913,0.2661597,0.20532319,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2015,Figure 4a,0,1,25,25,8,24,development time,days,7.42395437,7.44296578,0.2661597,0.08365019,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2015,Figure 4a,0,1,25,25,10,24,development time,days,7.42395437,7.45817491,0.2661597,0.40874525,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,3,negative
3,1,xing2015,Figure 4b,1,1,25,25,2,24,pupation rate,percent,75.8823529,75.8823529,2.12523719,3.45351044,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2015,Figure 4b,1,1,25,25,4,24,pupation rate,percent,75.8823529,80.1328273,2.12523719,3.60531309,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2015,Figure 4b,1,1,25,25,6,24,pupation rate,percent,75.8823529,74.3643264,2.12523719,2.12523719,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2015,Figure 4b,1,1,25,25,8,24,pupation rate,percent,75.8823529,73.9089184,2.12523719,6.67931689,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2015,Figure 4b,1,1,25,25,10,24,pupation rate,percent,75.8823529,72.8462998,2.12523719,10.398482,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
4,1,xing2015,Figure 4c,0,1,25,25,2,24,pre-pupal mass,mg,63.78327,62.4144487,1.51140684,1.34030418,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2015,Figure 4c,0,1,25,25,4,24,pre-pupal mass,mg,63.78327,64.9809886,1.51140684,1.82509506,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2015,Figure 4c,0,1,25,25,6,24,pre-pupal mass,mg,63.78327,63.8403042,1.51140684,1.53992395,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2015,Figure 4c,0,1,25,25,8,24,pre-pupal mass,mg,63.78327,76.1026616,1.51140684,1.59695818,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2015,Figure 4c,0,1,25,25,10,24,pre-pupal mass,mg,63.78327,79.8669202,1.51140684,1.6539924,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,5,positive
5,1,xing2015,Figure 4d,0,1,25,25,2,24,growth rate,mg * d^-1,8.70152091,8.3973384,0.24714829,0.30418251,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2015,Figure 4d,0,1,25,25,4,24,growth rate,mg * d^-1,8.70152091,9.10076046,0.24714829,0.32794677,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2015,Figure 4d,0,1,25,25,6,24,growth rate,mg * d^-1,8.70152091,8.58745247,0.24714829,0.41825095,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2015,Figure 4d,0,1,25,25,8,24,growth rate,mg * d^-1,8.70152091,10.3365019,0.24714829,0.39923954,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2015,Figure 4d,0,1,25,25,10,24,growth rate,mg * d^-1,8.70152091,10.8307985,0.24714829,0.5513308,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,6,positive
1,1,xing2015,Figure 5a,0,1,25,25,2,24,development time,days,4.16504854,4.38834952,0.1723301,0.18446602,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2015,Figure 5a,0,1,25,25,4,24,development time,days,4.16504854,4.10679612,0.1723301,0.26699029,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2015,Figure 5a,0,1,25,25,6,24,development time,days,4.16504854,4.46601942,0.1723301,0.35194175,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2015,Figure 5a,0,1,25,25,8,24,development time,days,4.16504854,4.2184466,0.1723301,0.10679612,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2015,Figure 5a,0,1,25,25,10,24,development time,days,4.16504854,4.39320388,0.1723301,0.25728155,40,40,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
6,1,xing2015,Figure 5b,1,1,25,25,2,24,emergence rate,percent,91.8273414,89.9986642,3.02267003,4.00503778,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2015,Figure 5b,1,1,25,25,4,24,emergence rate,percent,91.8273414,88.3966873,3.02267003,4.60947638,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2015,Figure 5b,1,1,25,25,6,24,emergence rate,percent,91.8273414,93.2178841,3.02267003,3.89168766,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2015,Figure 5b,1,1,25,25,8,24,emergence rate,percent,91.8273414,87.7618121,3.02267003,7.21662469,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2015,Figure 5b,1,1,25,25,10,24,emergence rate,percent,91.8273414,91.5250744,3.02267003,8.31234257,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
7,1,xing2015,Figure 5c,0,1,25,25,2,24,longevity,days,13.1902913,13.831068,0.41941748,0.48349515,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2015,Figure 5c,0,1,25,25,4,24,longevity,days,13.1902913,14.4718447,0.41941748,0.34951456,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2015,Figure 5c,0,1,25,25,6,24,longevity,days,13.1902913,13.376699,0.41941748,0.51262136,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2015,Figure 5c,0,1,25,25,8,24,longevity,days,13.1902913,13.4582524,0.41941748,0.26796117,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2015,Figure 5c,0,1,25,25,10,24,longevity,days,13.1902913,13.8893204,0.41941748,0.68737864,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
8,1,xing2015,Figure 5d,0,1,25,25,2,24,fecundity,eggs * days^-1,177.918288,171.692607,10.7003891,5.83657588,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
8,1,xing2015,Figure 5d,0,1,25,25,4,24,fecundity,eggs * days^-1,177.918288,179.085603,10.7003891,12.1595331,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,10,positive
8,1,xing2015,Figure 5d,0,1,25,25,6,24,fecundity,eggs * days^-1,177.918288,170.914397,10.7003891,9.14396887,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,10,positive
8,1,xing2015,Figure 5d,0,1,25,25,8,24,fecundity,eggs * days^-1,177.918288,179.280156,10.7003891,6.22568093,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,10,positive
8,1,xing2015,Figure 5d,0,1,25,25,10,24,fecundity,eggs * days^-1,177.918288,171.303502,10.7003891,7.49027237,40,40,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,10,positive
1,1,paitz2010,Figure 2a,0,1,27,27,8,24,mass,g,4.80451128,4.68120301,0.13533835,0.1593985,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,1,positive
1,1,paitz2010,Figure 2a,0,1,27,27,16,24,mass,g,4.80451128,4.72030075,0.13533835,0.15789474,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,1,positive
2,1,paitz2010,Figure 2b,0,1,27,27,8,24,plastron length,mm,25.6767627,25.5238886,0.24868914,0.317603,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,2,positive
2,1,paitz2010,Figure 2b,0,1,27,27,16,24,plastron length,mm,25.6767627,25.3350269,0.24868914,0.28164794,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,2,positive
3,1,paitz2010,Figure 2c,0,1,27,27,8,24,plastron dark colouration,percent,29.0337079,27.6853933,1.30337079,1.31835206,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,3,positive
3,1,paitz2010,Figure 2c,0,1,27,27,16,24,plastron dark colouration,percent,29.0337079,29.2434457,1.30337079,1.43820225,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,3,positive
4,1,paitz2010,Figure 2d,0,1,27,27,8,24,righting time,seconds,419.10274,494.448315,121.588636,122.910252,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,y,4,negative
4,1,paitz2010,Figure 2d,0,1,27,27,16,24,righting time,seconds,419.10274,308.087029,121.588636,101.764402,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,y,4,negative
5,1,paitz2010,Figure 2e,0,1,37,27,8,24,track position,cm,82.1320755,82.245283,1.9245283,2.3490566,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acclimation,y,5,neutral
5,1,paitz2010,Figure 2e,0,1,37,27,16,24,track position,cm,82.1320755,86.4339623,1.9245283,1.83962264,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acclimation,y,5,neutral
6,1,paitz2010,Figure 2f,0,1,27,27,8,24,PHA response (swelling),mm,0.27471698,0.24754717,0.02716981,0.03018868,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,y,6,negative
6,1,paitz2010,Figure 2f,0,1,27,27,16,24,PHA response (swelling),mm,0.27471698,0.29886793,0.02716981,0.03849057,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,y,6,negative
7,1,paitz2010,Figure 3,0,1,27,27,8,24,percent female,percent,0,30,0,0,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,7,negative
7,1,paitz2010,Figure 3,0,1,27,27,16,24,percent female,percent,0,100,0,0,24,23,1,0,Chrysemys,picta,1,1,2,,,,,aquatic,61,days,acute,n,7,negative
1,1,xing2014,Figure 3a,0,1,25,25,4,24,development duration,days,3.10096154,3,0.20192308,0.09615385,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,6,24,development duration,days,3.10096154,3.10096154,0.20192308,0.10096154,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,8,24,development duration,days,3.10096154,3.20192308,0.20192308,0.10096154,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,10,24,development duration,days,3.10096154,3.70192308,0.20192308,0.10096154,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,12,24,development duration,days,3.10096154,3.80288462,0.20192308,0.10096154,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,1,negative
2,1,xing2014,Figure 3b,1,1,25,25,4,24,hatching rate,percent,91.6346154,90.6971154,3.67788462,3.78605769,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2014,Figure 3b,1,1,25,25,6,24,hatching rate,percent,91.6346154,86.0817308,3.67788462,2.88461539,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2014,Figure 3b,1,1,25,25,8,24,hatching rate,percent,91.6346154,88.8221154,3.67788462,2.77644231,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2014,Figure 3b,1,1,25,25,10,24,hatching rate,percent,91.6346154,87.0192308,3.67788462,2.59615385,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
2,1,xing2014,Figure 3b,1,1,25,25,12,24,hatching rate,percent,91.6346154,87.0192308,3.67788462,3.24519231,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,2,positive
1,1,xing2014,Figure 4a,1,1,25,25,4,24,development duration,days,8.06742675,8.07289717,0.11980235,0.09846768,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,6,24,development duration,days,8.06742675,8.23645397,0.11980235,0.13129024,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,8,24,development duration,days,8.06742675,8.14401272,0.11980235,0.03938707,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,10,24,development duration,days,8.06742675,8.11720763,0.11980235,0.13785476,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,12,24,development duration,days,8.06742675,8.26107986,0.11980235,0.06236287,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,3,negative
3,1,xing2014,Figure 4b,1,1,25,25,4,24,pupation rate,percent,62.5112161,59.6580726,2.40174673,3.71202967,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2014,Figure 4b,1,1,25,25,6,24,pupation rate,percent,62.5112161,59.6288808,2.40174673,3.66812227,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2014,Figure 4b,1,1,25,25,8,24,pupation rate,percent,62.5112161,65.1892086,2.40174673,5.02183406,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2014,Figure 4b,1,1,25,25,10,24,pupation rate,percent,62.5112161,56.8630735,2.40174673,6.02620087,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
3,1,xing2014,Figure 4b,1,1,25,25,12,24,pupation rate,percent,62.5112161,59.6286415,2.40174673,2.7510917,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,4,positive
4,1,xing2014,Figure 4c,0,1,25,25,4,24,pre-pupal mass,mg,66.2363239,64.595186,1.58643326,2.18818381,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,6,24,pre-pupal mass,mg,66.2363239,69.8468271,1.58643326,2.54376368,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,8,24,pre-pupal mass,mg,66.2363239,73.3479212,1.58643326,1.72319475,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,10,24,pre-pupal mass,mg,66.2363239,77.3960613,1.58643326,1.25820569,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,12,24,pre-pupal mass,mg,66.2363239,76.4660832,1.58643326,0.71115974,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,5,positive
5,1,xing2014,Figure 4d,0,1,25,25,4,24,growth rate,mg * d^-1,8.23413567,8.07658643,0.49015317,0.19693654,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,6,24,growth rate,mg * d^-1,8.23413567,8.47921225,0.49015317,0.34573304,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,8,24,growth rate,mg * d^-1,8.23413567,9.03938731,0.49015317,0.12691466,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,10,24,growth rate,mg * d^-1,8.23413567,9.66083151,0.49015317,0.32822757,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,12,24,growth rate,mg * d^-1,8.23413567,9.58205689,0.49015317,0.1619256,96,96,1,0,Plutella,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,6,positive
1,1,xing2014,Figure 5a,0,1,25,25,4,24,development duration,days,4.44065934,4.26483517,0.12967033,0.11868132,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,6,24,development duration,days,4.44065934,4.21648352,0.12967033,0.18461539,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,8,24,development duration,days,4.44065934,4.28241758,0.12967033,0.06593407,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,10,24,development duration,days,4.44065934,4.30879121,0.12967033,0.24615385,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,12,24,development duration,days,4.44065934,4.37472528,0.12967033,0.08571429,96,96,1,0,Plutella,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,7,negative
6,1,xing2014,Figure 5b,1,1,25,25,4,24,emergence rate,percent,86.1261623,86.2730861,7.41734017,7.32891832,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2014,Figure 5b,1,1,25,25,6,24,emergence rate,percent,86.1261623,85.7284464,7.41734017,7.2406181,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2014,Figure 5b,1,1,25,25,8,24,emergence rate,percent,86.1261623,84.7425489,7.41734017,2.60485651,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2014,Figure 5b,1,1,25,25,10,24,emergence rate,percent,86.1261623,80.0477989,7.41734017,6.35761589,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
6,1,xing2014,Figure 5b,1,1,25,25,12,24,emergence rate,percent,86.1261623,78.5321001,7.41734017,5.03311258,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,8,positive
7,1,xing2014,Figure 5c,0,1,25,25,4,24,longevity,days,13.2797175,14.3428599,0.61674009,0.87222242,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,6,24,longevity,days,13.2797175,13.852429,0.61674009,1.08370044,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,8,24,longevity,days,13.2797175,14.3840245,0.61674009,0.92511013,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,10,24,longevity,days,13.2797175,13.6820912,0.61674009,0.47577093,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,12,24,longevity,days,13.2797175,14.1608233,0.61674009,0.34361234,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,9,positive
8,1,xing2014,Figure 5d,0,1,25,25,4,24,fecundity,eggs * female^-1,228.303965,224.779736,10.5726872,6.82819383,96,96,1,0,Plutella,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,10,positive
