response_id,unique_species,study_id,origin,org_level,flux_pattern,secondary_temp,mean_temp_constant,flux_range,period_flux,resp_def,resp_units,constant_resp,flux_resp,constant_variance,flux_variance,constant_samp,flux_samp,resp_quality,variance_type,genus,species,larger_group,exp_age,size,add_covariate ,add_covariate_value,extra_covariate ,extra_value,environment,duration,duration_units,experiment_type,stressful,trait_directionality,shared_control,trait_directional
1,1,xing2014,Figure 3a,0,1,25,25,6,24,development duration,days,3.100961538,3.100961538,0.201923077,0.100961538,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,8,24,development duration,days,3.100961538,3.201923077,0.201923077,0.100961538,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,10,24,development duration,days,3.100961538,3.701923077,0.201923077,0.100961538,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,1,negative
1,1,xing2014,Figure 3a,0,1,25,25,12,24,development duration,days,3.100961538,3.802884615,0.201923077,0.100961538,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,1,negative
2,1,xing2014,Figure 3b,1,1,25,25,4,24,hatching rate,percent,91.63461538,90.69711538,3.677884615,3.786057692,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,2,negative
2,1,xing2014,Figure 3b,1,1,25,25,6,24,hatching rate,percent,91.63461538,86.08173077,3.677884615,2.884615385,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,2,negative
2,1,xing2014,Figure 3b,1,1,25,25,8,24,hatching rate,percent,91.63461538,88.82211538,3.677884615,2.776442308,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,2,negative
2,1,xing2014,Figure 3b,1,1,25,25,10,24,hatching rate,percent,91.63461538,87.01923077,3.677884615,2.596153846,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,2,negative
2,1,xing2014,Figure 3b,1,1,25,25,12,24,hatching rate,percent,91.63461538,87.01923077,3.677884615,3.245192308,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,3,days,acute,n,positive,2,negative
1,1,xing2014,Figure 4a,1,1,25,25,4,24,development duration,days,8.067426747,8.072897174,0.119802347,0.098467683,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,6,24,development duration,days,8.067426747,8.236453968,0.119802347,0.131290244,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,8,24,development duration,days,8.067426747,8.144012722,0.119802347,0.039387073,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,10,24,development duration,days,8.067426747,8.117207631,0.119802347,0.137854756,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,3,negative
1,1,xing2014,Figure 4a,1,1,25,25,12,24,development duration,days,8.067426747,8.261079856,0.119802347,0.062362866,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,3,negative
3,1,xing2014,Figure 4b,1,1,25,25,4,24,pupation rate,percent,62.51121613,59.65807262,2.401746725,3.71202967,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,positive,4,negative
3,1,xing2014,Figure 4b,1,1,25,25,6,24,pupation rate,percent,62.51121613,59.62888078,2.401746725,3.668122271,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,positive,4,negative
3,1,xing2014,Figure 4b,1,1,25,25,8,24,pupation rate,percent,62.51121613,65.18920859,2.401746725,5.021834061,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,positive,4,negative
3,1,xing2014,Figure 4b,1,1,25,25,10,24,pupation rate,percent,62.51121613,56.86307352,2.401746725,6.026200873,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,positive,4,negative
3,1,xing2014,Figure 4b,1,1,25,25,12,24,pupation rate,percent,62.51121613,59.6286415,2.401746725,2.751091703,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,8,days,acute,n,positive,4,negative
4,1,xing2014,Figure 4c,0,1,25,25,4,24,pre-pupal mass,mg,66.23632385,64.595186,1.58643326,2.188183807,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,6,24,pre-pupal mass,mg,66.23632385,69.84682713,1.58643326,2.543763676,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,8,24,pre-pupal mass,mg,66.23632385,73.34792123,1.58643326,1.723194748,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,10,24,pre-pupal mass,mg,66.23632385,77.39606127,1.58643326,1.258205689,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,5,positive
4,1,xing2014,Figure 4c,0,1,25,25,12,24,pre-pupal mass,mg,66.23632385,76.46608315,1.58643326,0.711159737,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,5,positive
5,1,xing2014,Figure 4d,0,1,25,25,4,24,growth rate,mg * d^-1,8.234135667,8.076586433,0.490153173,0.196936543,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,6,24,growth rate,mg * d^-1,8.234135667,8.479212254,0.490153173,0.345733042,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,8,24,growth rate,mg * d^-1,8.234135667,9.039387309,0.490153173,0.126914661,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,10,24,growth rate,mg * d^-1,8.234135667,9.66083151,0.490153173,0.328227571,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,6,positive
5,1,xing2014,Figure 4d,0,1,25,25,12,24,growth rate,mg * d^-1,8.234135667,9.582056893,0.490153173,0.161925602,96,96,1,0,Plutella ,xylostella,1,0,1,,,,,terrestrial,8,days,acute,n,positive,6,positive
1,1,xing2014,Figure 5a,0,1,25,25,4,24,development duration,days,4.440659341,4.264835165,0.12967033,0.118681319,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,positive,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,6,24,development duration,days,4.440659341,4.216483516,0.12967033,0.184615385,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,positive,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,8,24,development duration,days,4.440659341,4.282417582,0.12967033,0.065934066,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,positive,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,10,24,development duration,days,4.440659341,4.308791209,0.12967033,0.246153846,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,positive,7,negative
1,1,xing2014,Figure 5a,0,1,25,25,12,24,development duration,days,4.440659341,4.374725275,0.12967033,0.085714286,96,96,1,0,Plutella ,xylostella,1,1,1,,,,,terrestrial,4.5,days,acute,n,positive,7,negative
6,1,xing2014,Figure 5b,1,1,25,25,4,24,emergence rate,percent,86.12616229,86.27308607,7.417340169,7.328918322,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,8,negative
6,1,xing2014,Figure 5b,1,1,25,25,6,24,emergence rate,percent,86.12616229,85.72844641,7.417340169,7.240618102,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,8,negative
6,1,xing2014,Figure 5b,1,1,25,25,8,24,emergence rate,percent,86.12616229,84.74254891,7.417340169,2.604856512,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,8,negative
6,1,xing2014,Figure 5b,1,1,25,25,10,24,emergence rate,percent,86.12616229,80.04779888,7.417340169,6.357615894,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,8,negative
6,1,xing2014,Figure 5b,1,1,25,25,12,24,emergence rate,percent,86.12616229,78.53210005,7.417340169,5.033112583,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,8,negative
7,1,xing2014,Figure 5c,0,1,25,25,4,24,longevity ,days,13.27971748,14.34285992,0.616740088,0.872222424,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,6,24,longevity ,days,13.27971748,13.85242898,0.616740088,1.083700441,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,8,24,longevity ,days,13.27971748,14.38402447,0.616740088,0.925110132,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,10,24,longevity ,days,13.27971748,13.68209124,0.616740088,0.475770925,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,9,positive
7,1,xing2014,Figure 5c,0,1,25,25,12,24,longevity ,days,13.27971748,14.16082329,0.616740088,0.343612335,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,9,positive
8,1,xing2014,Figure 5d,0,1,25,25,4,24,fecundity,eggs * female^-1,228.3039648,224.7797357,10.57268722,6.828193833,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,10,positive
8,1,xing2014,Figure 5d,0,1,25,25,6,24,fecundity,eggs * female^-1,228.3039648,228.5242291,10.57268722,10.02202643,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,10,positive
8,1,xing2014,Figure 5d,0,1,25,25,8,24,fecundity,eggs * female^-1,228.3039648,231.3876652,10.57268722,18.17180617,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,10,positive
8,1,xing2014,Figure 5d,0,1,25,25,10,24,fecundity,eggs * female^-1,228.3039648,238.6563877,10.57268722,12.00440529,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,10,positive
8,1,xing2014,Figure 5d,0,1,25,25,12,24,fecundity,eggs * female^-1,228.3039648,228.3039648,10.57268722,10.13215859,96,96,1,0,Plutella ,xylostella,1,2,1,,,,,terrestrial,4.5,days,acute,n,positive,10,positive
1,1,lv2022,Figure 1a,0,1,25,25,10,24,larval period,days,20.37313433,19.40298507,1.044776119,1.044776119,10,10,1,0,Mythimna  ,separata,1,0,1,resident,,,,terrestrial,20,days,acute,n,positive,1,negative
1,1,lv2022,Figure 1a,0,1,25,25,10,24,larval period,days,19.70149254,18.35820896,0.970149254,1.007462687,10,10,1,0,Mythimna  ,separata,1,0,1,migrants,,,,terrestrial,20,days,acute,n,positive,2,negative
2,1,lv2022,Figure 1b,0,1,25,25,10,24,pupal periods,days,15.07462687,14.22885572,0.746268657,0.721393035,10,10,1,0,Mythimna  ,separata,1,1,1,resident,,,,terrestrial,15,days,acute,n,positive,3,negative
2,1,lv2022,Figure 1b,0,1,25,25,10,24,pupal periods,days,13.1840796,12.3880597,0.671641791,0.646766169,10,10,1,0,Mythimna  ,separata,1,1,1,migrants,,,,terrestrial,13,days,acute,n,positive,4,negative
3,1,lv2022,Table 2,0,1,25,25,10,24,preoviposition period,,5.34,6.43,0.18,0.23,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,5,negative
3,1,lv2022,Table 2,0,1,25,25,10,24,preoviposition period,,6.56,8.45,0.29,0.26,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,6,negative
4,1,lv2022,Table 2,0,1,25,25,10,24,lifetime fecundity (per female),eggs * female^-1,879.11,509.68,60.22,58.26,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,7,positive
4,1,lv2022,Table 2,0,1,25,25,10,24,lifetime fecundity (per female),eggs * female^-1,704.44,323.88,53.82,28.72,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,8,positive
5,1,lv2022,Table 2,0,1,25,25,10,24,oviposition period,days,5.29,4.45,0.36,0.35,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,9,negative
5,1,lv2022,Table 2,0,1,25,25,10,24,oviposition period,,5.08,5.18,0.24,0.38,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,10,negative
6,1,lv2022,Table 2,0,1,25,25,10,24,mating frequency ,unitless?,0.97,0.6,0.1,0.1,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,11,positive
6,1,lv2022,Table 2,0,1,25,25,10,24,mating frequency ,unitless?,0.9,0.58,0.1,0.1,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,12,positive
7,1,lv2022,Table 2,0,1,25,25,10,24,mating percentage ,percent,80,52.5,6.61,7.8,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,13,positive
7,1,lv2022,Table 2,0,1,25,25,10,24,mating percentage ,percent,74.36,50,7.83,8.01,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,14,positive
8,1,lv2022,Table 2,0,1,25,25,10,24,female longevity,days ,10.63,10.98,0.36,0.42,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,15,positive
8,1,lv2022,Table 2,0,1,25,25,10,24,female longevity,days ,11.51,13.6,0.35,0.39,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,16,positive
9,1,lv2022,Table 2,0,1,25,25,10,24,ovarian development grade,unitless?,4.57,4.23,0.09,0.07,35,35,0,0,Mythimna  ,separata,1,2,1,resident,,,,terrestrial,15,days,acute,n,positive,17,positive
9,1,lv2022,Table 2,0,1,25,25,10,24,ovarian development grade,unitless?,4.46,4.18,0.08,0.06,35,35,0,0,Mythimna  ,separata,1,2,1,migrants,,,,terrestrial,13,days,acute,n,positive,18,positive
10,1,lv2022,Table 4,0,1,25,25,10,24,flight duration,hours,3.07,2.25,0.38,0.27,30,31,0,0,Mythimna  ,separata,1,2,1,resident,female,,,terrestrial,15,days,acute,n,positive,19,positive
10,1,lv2022,Table 4,0,1,25,25,10,24,flight duration,hours,5.64,4.24,0.49,0.48,30,31,0,0,Mythimna  ,separata,1,2,1,migrants,female,,,terrestrial,13,days,acute,n,positive,20,positive
11,1,lv2022,Table 4,0,1,25,25,10,24,flight distance,km,9.8,5.18,1.68,0.75,30,31,0,0,Mythimna  ,separata,1,2,1,resident,female,,,terrestrial,15,days,acute,n,positive,21,positive
11,1,lv2022,Table 4,0,1,25,25,10,24,flight distance,km,15.16,11.46,1.83,1.55,30,31,0,0,Mythimna  ,separata,1,2,1,migrants,female,,,terrestrial,13,days,acute,n,positive,22,positive
12,1,lv2022,Table 4,0,1,25,25,10,24,flight velocity,km,2.86,2.34,0.17,0.21,30,31,0,0,Mythimna  ,separata,1,2,1,resident,female,,,terrestrial,15,days,acute,n,positive,23,positive
12,1,lv2022,Table 4,0,1,25,25,10,24,flight velocity,km,2.63,2.66,1.06,0.14,30,31,0,0,Mythimna  ,separata,1,2,1,migrants,female,,,terrestrial,13,days,acute,n,positive,24,positive
10,1,lv2022,Table 4,0,1,25,25,10,24,flight duration,hours,2.53,1.95,0.26,0.29,30,31,0,0,Mythimna  ,separata,1,2,1,resident,male,,,terrestrial,15,days,acute,n,positive,25,positive
10,1,lv2022,Table 4,0,1,25,25,10,24,flight duration,hours,5.12,3.66,0.57,0.36,30,31,0,0,Mythimna  ,separata,1,2,1,migrants,male,,,terrestrial,13,days,acute,n,positive,26,positive
11,1,lv2022,Table 4,0,1,25,25,10,24,flight distance,km,5.75,5.32,0.7,0.97,30,31,0,0,Mythimna  ,separata,1,2,1,resident,male,,,terrestrial,15,days,acute,n,positive,27,positive
11,1,lv2022,Table 4,0,1,25,25,10,24,flight distance,km,12.36,7.1,1.48,0.82,30,31,0,0,Mythimna  ,separata,1,2,1,migrants,male,,,terrestrial,13,days,acute,n,positive,28,positive
12,1,lv2022,Table 4,0,1,25,25,10,24,flight velocity,km,2.37,2.78,0.16,0.17,30,31,0,0,Mythimna  ,separata,1,2,1,resident,male,,,terrestrial,15,days,acute,n,positive,29,positive
12,1,lv2022,Table 4,0,1,25,25,10,24,flight velocity,km,2.48,1.91,0.13,0.15,30,31,0,0,Mythimna  ,separata,1,2,1,migrants,male,,,terrestrial,13,days,acute,n,positive,30,positive
13,1,lv2022,Table 6,0,1,25,25,10,24,triglyceride content,um * g^-1,57.2,46.72,2.91,2.59,113,113,0,0,Mythimna  ,separata,1,2,1,resident,female,,,terrestrial,15,days,acute,y,negative,31,negative
13,1,lv2022,Table 6,0,1,25,25,10,24,triglyceride content,um * g^-1,79.41,66.58,3.85,2.92,113,113,0,0,Mythimna  ,separata,1,2,1,migrants,female,,,terrestrial,13,days,acute,y,negative,32,negative
13,1,lv2022,Table 6,0,1,25,25,10,24,triglyceride content,um * g^-1,50.64,44.46,2.88,2.09,115,115,0,0,Mythimna  ,separata,1,2,1,resident,male,,,terrestrial,15,days,acute,y,negative,33,negative
13,1,lv2022,Table 6,0,1,25,25,10,24,triglyceride content,um * g^-1,68.78,54.72,3.39,3.3,115,115,0,0,Mythimna  ,separata,1,2,1,migrants,male,,,terrestrial,13,days,acute,y,negative,34,negative
1,1,salinas2019,Figure 2,0,1,25,23.5,3,24,length,mm,31.23972222,31.10083333,1.458333333,1.5625,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,1,positive
1,1,salinas2019,Figure 2,0,1,25,25,6,24,length,mm,28.59027778,27.6875,1.319444444,1.666666667,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,2,positive
1,1,salinas2019,Figure 2,0,1,25,28.5,12,24,length,mm,27.59388889,23.29166667,2.777777778,1.770694444,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,3,positive
2,1,salinas2019,Figure 4a,0,1,36,23.5,3,24,CTmax,C,35.56,36.12,1.19,0.36,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acclimation,y,positive,4,positive
2,1,salinas2019,Figure 4a,0,1,37.5,25,6,24,CTmax,C,37.12,38.4,0.44,0.35,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acclimation,y,positive,5,positive
2,1,salinas2019,Figure 4a,0,1,39.5,28.5,12,24,CTmax,C,39.36,39.72,0.28,0.22,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acclimation,y,positive,6,positive
3,1,salinas2019,Figure 4a,0,1,25,23.5,3,24,eye diameter,mm,3.040784832,3.207420005,0.330357143,0.205357143,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,7,positive
3,1,salinas2019,Figure 4a,0,1,25,25,6,24,eye diameter,mm,3.218442933,3.135141093,0.160714286,0.208333333,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,8,positive
3,1,salinas2019,Figure 4a,0,1,25,28.5,12,24,eye diameter,mm,3.138983371,2.996441169,0.157738095,0.113095238,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,9,positive
4,1,salinas2019,Figure 4a,0,1,25,23.5,3,24,pelvic fin length,mm,3.423634894,5.350944703,1.836398969,0.381825528,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,10,positive
4,1,salinas2019,Figure 4a,0,1,25,25,6,24,pelvic fin length,mm,5.247239004,5.029052988,0.54546504,0.509100704,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,11,positive
4,1,salinas2019,Figure 4a,0,1,25,28.5,12,24,pelvic fin length,mm,5.623581021,5.294570362,0.400007696,0.36364336,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,12,positive
5,1,salinas2019,Figure 4a,0,1,25,23.5,3,24,pectoral fin length,mm,6.176363636,6.723636364,0.28,0.305454545,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,13,positive
5,1,salinas2019,Figure 4a,0,1,25,25,6,24,pectoral fin length,mm,6.112727273,6.074545455,0.400909091,0.375454545,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,14,positive
5,1,salinas2019,Figure 4a,0,1,25,28.5,12,24,pectoral fin length,mm,6.863636364,6.634545455,0.407272727,0.394545455,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,15,positive
6,1,salinas2019,Figure 4a,0,1,25,23.5,3,24,pelvic fin rays,count,5,7.130434783,2.586956522,0.355072464,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,16,positive
6,1,salinas2019,Figure 4a,0,1,25,25,6,24,pelvic fin rays,count,7.07971014,7.434782609,0.355072464,0.278985507,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,17,positive
6,1,salinas2019,Figure 4a,0,1,25,28.5,12,24,pelvic fin rays,count,7.38405797,7.231884058,0.355072464,0.355072464,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,18,positive
7,1,salinas2019,Figure 4a,0,1,25,23.5,3,24,pectoral fin rays,count,10.70289855,11.61594203,1.686594203,0.849637681,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,19,positive
7,1,salinas2019,Figure 4a,0,1,25,25,6,24,pectoral fin rays,count,11.74275362,12.57971014,0.976449275,0.963768116,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,20,positive
7,1,salinas2019,Figure 4a,0,1,25,28.5,12,24,pectoral fin rays,count,10.72826087,12.30072464,1.014492754,0.824275362,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,21,positive
8,1,salinas2019,Figure 4b,0,1,25,23.5,3,24,FA eye diameter difference,mm,0.214492754,0.220289855,0.130434783,0.094202899,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,22,positive
8,1,salinas2019,Figure 4b,0,1,25,25,6,24,FA eye diameter difference,mm,0.266666667,0.295652174,0.143478261,0.113043478,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,23,positive
8,1,salinas2019,Figure 4b,0,1,25,28.5,12,24,FA eye diameter difference,mm,0.27826087,0.223188406,0.107246377,0.092753623,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,24,positive
9,1,salinas2019,Figure 4b,0,1,25,23.5,3,24,FA pelvic fin length difference,mm,0.149090909,0.602909091,0.091636364,0.216,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,25,positive
9,1,salinas2019,Figure 4b,0,1,25,25,6,24,FA pelvic fin length difference,mm,0.236363636,0.642181818,0.078545455,0.301090909,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,26,positive
9,1,salinas2019,Figure 4b,0,1,25,28.5,12,24,FA pelvic fin length difference,mm,0.205818182,0.406545455,0.067636364,0.144,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,27,positive
10,1,salinas2019,Figure 4b,0,1,25,23.5,3,24,FA pectoral fin length difference,mm,0.242753623,0.456521739,0.21557971,0.184782609,14,20,1,0,Pimephales ,promelas ,1,2,1,,,,,aquatic,60,days,acute,n,positive,28,positive
